proCodeId,proId,proCode,codeDesc,associatedWithProCode,minQty,maxQty,minSize,maxSize,chargePerUnit,billWithIntEM,billWithFUEM,leftRightSepration,billAlone,printByRows,splitInMultipleVisits,effectiveSince,effectiveTill,deleted,created_by,update_by,created_date,update_date,created_ip,update_ip,addOn,proName
203,63,11303,"Shaving of epidermal or dermal lesion, single lesion, trunk, arms or legs; lesion diameter over 2.0 cm",,1,10,2,99,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
204,63,11313,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane; lesion diameter over 2.0 cm",,1,10,2.1,99,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
205,63,11312,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
206,63,11311,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
207,63,11310,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
208,63,11308,"Shaving of epidermal or dermal lesion, single lesion, scalp, neck, hands, feet, genitalia; lesion diameter over 2.0 cm",,1,10,2.1,99,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
209,63,11307,"Shaving of epidermal or dermal lesion, single lesion, scalp, neck, hands, feet, genitalia; lesion diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
210,63,11306,"Shaving of epidermal or dermal lesion, single lesion, scalp, neck, hands, feet, genitalia; lesion diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
211,63,11305,"Shaving of epidermal or dermal lesion, single lesion, scalp, neck, hands, feet, genitalia; lesion diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
212,37,11100,"Biopsy of skin, subcutaneous tissue and/or mucous membrane (including simple closure), unless otherwise listed; single lesion",,1,1,0,0,0,1,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
213,37,11101,"Biopsy of skin, subcutaneous tissue and/or mucous membrane (including simple closure), unless otherwise listed; each separate/additional lesion (List separately in addition to code for primary procedure)",11100,2,10,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
214,60,13100,"Repair, complex, trunk; 1.1 cm to 2.5 cm",,1,10,1.1,2.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
215,60,13101,"Repair, complex, trunk; 2.6 cm to 7.5 cm",,1,10,2.6,7.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
216,60,13102,"Repair, complex, trunk; each additional 5 cm or less (List separately in addition to code for primary procedure)",13101,1,10,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,8/19/2024 22:44,0,54.177.219.180,1,Complex Closure
217,60,13120,"Repair, complex, scalp, arms, and/or legs; 1.1 cm to 2.5 cm",,1,10,1.1,2.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
218,60,13121,"Repair, complex, scalp, arms, and/or legs; 2.6 cm to 7.5 cm",,1,10,2.6,7.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
219,60,13122,"Repair, complex, scalp, arms, and/or legs; each additional 5 cm or less (List separately in addition to code for primary procedure)",13121,1,10,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,8/19/2024 22:45,0,54.177.219.180,1,Complex Closure
220,60,13131,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 1.1 cm to 2.5 cm",,1,10,1.1,2.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
221,60,13132,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 2.6 cm to 7.5 cm",,1,10,2.6,7.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
222,60,13133,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; each additional 5 cm or less (List separately in addition to code for primary procedure)",13132,1,10,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,8/19/2024 22:45,0,54.177.219.180,1,Complex Closure
223,60,13150,"Repair, complex, eyelids, nose, ears and/or lips; 1.0 cm or less",,1,10,0,1,0,0,0,0,1,0,0,1/1/2013,12/31/2020,1,0,32001,0000-00-00 00:00:00,8/19/2024 22:41,0,54.177.219.180,0,Complex Closure
224,57,14000,"Adjacent tissue transfer or rearrangement, trunk; defect 10 sq cm or less",,1,5,0,10,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
225,57,14001,"Adjacent tissue transfer or rearrangement, trunk; defect 10.1 sq cm to 30.0 sq cm",,1,5,10.1,30,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
226,57,14020,"Adjacent tissue transfer or rearrangement, scalp, arms and/or legs; defect 10 sq cm or less",,1,5,0,10,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
227,57,14021,"Adjacent tissue transfer or rearrangement, scalp, arms and/or legs; defect 10.1 sq cm to 30.0 sq cm",,1,5,10.1,30,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
228,57,14040,"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10 sq cm or less",,1,5,0,10,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
229,57,14041,"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10.1 sq cm to 30.0 sq cm",,1,5,10.1,30,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
230,57,14060,"Adjacent tissue transfer or rearrangement, eyelids, nose, ears and/or lips; defect 10 sq cm or less",,1,5,0,10,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
231,57,14061,"Adjacent tissue transfer or rearrangement, eyelids, nose, ears and/or lips; defect 10.1 sq cm to 30.0 sq cm",,1,5,10.1,30,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
232,57,14300,"Adjacent tissue transfer or rearrangement, more than 30 sq cm, unusual or complicated, any area",,1,5,30.1,200,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Adjacent Tissue Transfer
233,219,40500,"Vermilionectomy (lip shave), with mucosal advancement",,1,10,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Vermillion with Lip Advance Repair
234,218,15740,Flap; island pedicle,,1,6,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Graft Island Pedicle
235,58,15240,"Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet; 20 sq cm or less",,1,5,0.1,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Graft Full Thickness
236,58,15260,"Full thickness graft, free, including direct closure of donor site, nose, ears, eyelids, and/or lips; 20 sq cm or less",,1,5,0.1,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Graft Full Thickness
237,220,15050,"Pinch graft, single or multiple, to cover small ulcer, tip of digit, or other minimal open area (except on face), up to defect size 2 cm diameter",,1,5,0.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Pinch Graft
240,222,CM001,Microdermabrassion,,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Micro Dermabrasion
243,26,CL001,Laser Treatment Hair Reduction,,1,100,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Laser Treatment
244,27,CI001,IPL Hair Reduction,,1,100,0,500,1,1,1,0,0,0,0,1/1/2010,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Intense Pulsed Light
245,223,96910,Photochemotherapy; tar and ultraviolet B (Goeckerman treatment) or petrolatum and ultraviolet B,,1,1,0,0,0,1,1,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Photochemotherapy UVB
246,224,10140,"Incision and drainage of hematoma, seroma or fluid collection",,1,10,0,0,0,0,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Post-OP Hematoma I&D
251,227,88300,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
252,227,88302,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
253,227,88304,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
254,227,88305,Pathology,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
255,227,88309,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
256,227,88312,Pathology Special Staining,,1,100,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
257,227,88313,Pathology Special Staining,,1,100,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
258,227,88342,Pathology Special Staining,,1,1,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
259,227,88346,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
260,227,88347,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
261,60,13152,"Repair, complex, eyelids, nose, ears and/or lips; 2.6 cm to 7.5 cm",,1,10,2.6,7.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
262,60,13151,"Repair, complex, eyelids, nose, ears and/or lips; 1.1 cm to 2.5 cm",,1,10,1.1,2.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Complex Closure
263,60,13153,"Repair, complex, eyelids, nose, ears and/or lips; each additional 5 cm or less (List separately in addition to code for primary procedure)",13152,1,10,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,8/19/2024 22:44,0,54.177.219.180,1,Complex Closure
280,246,12031,"Layer closure of wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",,1,20,0,2.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
281,246,12032,"Layer closure of wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.6 cm to 7.5 cm",,1,20,2.6,7.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
282,246,12034,"Layer closure of wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",,1,20,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
283,246,12035,"Layer closure of wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm",,1,20,12.6,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
284,246,12041,"Layer closure of wounds of neck, hands, feet and/or external genitalia; 2.5 cm or less",,1,20,0,2.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
285,246,12042,"Layer closure of wounds of neck, hands, feet and/or external genitalia; 2.6 cm to 7.5 cm",,1,20,2.6,7.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
286,246,12044,"Layer closure of wounds of neck, hands, feet and/or external genitalia; 7.6 cm to 12.5 cm",,1,20,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
287,246,12045,"Layer closure of wounds of neck, hands, feet and/or external genitalia; 12.6 cm to 20.0 cm",,1,20,12.6,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
288,246,12051,"Layer closure of wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,1,20,0.1,2.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
289,246,12052,"Layer closure of wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,1,20,2.6,5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
290,246,12053,"Layer closure of wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",,1,20,5.1,7.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
291,246,12054,"Layer closure of wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm",,1,20,7.6,12.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
292,246,12055,"Layer closure of wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm",,1,20,12.6,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Layered Closure
293,247,17340,"Cryotherapy (CO2 slush, liquid N2) for acne",,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Acne Cryotherapy
294,248,17360,"Chemical exfoliation for acne (eg, acne paste, acid)",,1,100,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,7/15/2025 22:21,0,54.153.66.213,0,Acne Chemical Exfoliation
295,249,96920,Laser treatment for inflammatory skin disease (psoriasis); total area less than 250 sq cm,,1,50,0,249,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Xtrac Laser Treatment
296,249,96921,Laser treatment for inflammatory skin disease (psoriasis); 250 sq cm to 500 sq cm,,1,50,250,500,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Xtrac Laser Treatment
297,249,96922,Laser treatment for inflammatory skin disease (psoriasis); over 500 sq cm,,1,50,500,999.9,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Xtrac Laser Treatment
299,227,88307,path,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,path
300,16,11732,"Avulsion of nail plate, partial or complete, simple; each additional nail plate (List separately in addition to code for primary procedure)",11730,2,20,0,0,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Avulsion of the Nail Plate
301,250,11750,"Excision of nail and nail matrix, partial or complete, (eg, ingrown or deformed nail) for permanent removal;",,1,10,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Nail/Matrix
302,250,11752,"Excision of nail and nail matrix, partial or complete, (eg, ingrown or deformed nail) for permanent removal; with amputation of tuft of distal phalanx",,1,10,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Nail/Matrix
303,48,17106,"Destruction of cutaneous vascular proliferative lesions (eg, laser technique); less than 10 sq cm",,1,100,0,9.9,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Vascular Proliferative Lesion
304,48,17107,"Destruction of cutaneous vascular proliferative lesions (eg, laser technique); 10.0 to 50.0 sq cm",,1,100,10,50,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Vascular Proliferative Lesion
305,48,17108,"Destruction of cutaneous vascular proliferative lesions (eg, laser technique); over 50.0 sq cm",,1,100,50.1,500,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Vascular Proliferative Lesion
306,252,17250,"Chemical cauterization of granulation tissue (proud flesh, sinus or fistula)",,1,100,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Chemical Cauterization Granulation Tissue
312,52,54060,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; surgical excision",,1,10,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
319,258,A9270,Non Covered Service,,1,100,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Non Covered Services
320,259,99070,"Supplies and materials (except spectacles), provided by the physician over and above those usually included with the office visit or other services rendered (list drugs, trays, supplies, or materials provided)",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Supplies provied without vist or services
323,58,15220,"Full thickness graft, free, including direct closure of donor site, scalp, arms, and/or legs; 20 sq cm or less",,1,5,1,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Graft Full Thickness
324,58,15200,"Full thickness graft, free, including direct closure of donor site, trunk; 20 sq cm or less",,1,5,1,20,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Graft Full Thickness
325,260,J0702,Betamethasone 3mg,,1,10,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Betamethasone
329,275,J3301,Triamcinolone 10mg Acetonide,,1,10,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Triamcinolone
330,274,J9260,Methotrexate Sodium 50mg,,1,20,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Methotrexate Sodium 50mg
332,271,11950,"Subcutaneous injection of filling material (eg, collagen); 1 cc or less",,1,20,0,1,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injection Subcutaneous/Intramuscular
333,270,36470,Injection of sclerosing solution; single vein,,1,1,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injection Sclerosing Vein Therapy
334,270,36471,"Injection of sclerosing solution; multiple veins, same leg",,2,100,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Injection Sclerosing Vein Therapy
339,264,J1100,Dexamethasone 4mg/ml,,1,10,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Dexamethasone 4mg/ml
340,263,J0585,Botulinum Toxin Type A,,1,100,0,0,1,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Botulinum Toxin Type A
341,262,J9040,Bleomycin Sulfate 15U,,1,100,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Bleomycin Sulfate 15U
344,34,15793,"Chemical peel, nonfacial; dermal",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Chemical Peel Dermal
345,1,15792,"Chemical peel, nonfacial; epidermal",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Chemical Peel Epidermal
348,281,13160,Dehiscence/Extensive.Complicated,,1,10,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Secondary Closure
349,282,12020,Postop wound dehiscence closure simple,,1,10,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Postop wound dehiscence repair
350,282,12021,Postop wound dehiscence packing,,1,10,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Postop wound dehiscence repair
351,217,12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",,1,10,0.1,2.5,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
352,217,12002,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",,1,10,2.6,7.5,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
353,217,12004,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",,1,10,7.6,12.5,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
354,217,12005,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",,1,10,12.6,20,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
355,217,12006,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm",,1,10,20.1,30,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
356,217,12007,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm",,1,10,30.1,50,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
357,217,12011,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,1,10,0.1,2.5,1,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Simple Closure
